price,area,status,bhk,bathroom,age,location,builder,year
37.49,872,1,2,2.0,1.0,Sembakkam,MP Developers,2020.0
93.54,1346,0,3,2.0,0.0,Selaiyur,DAC Promoters,2021.0
151.0,2225,0,3,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
49.0,1028,1,2,2.0,3.0,Ambattur,Other,2018.0
42.28,588,0,2,1.0,0.0,Pallavaram,Radiance Realty Developers India Ltd,2021.0
162.0,2221,0,3,3.0,0.0,Other,Other,2021.0
38.0,885,0,3,2.0,0.0,Thirumazhisai,Other,2021.0
72.99,936,1,3,2.0,6.0,Other,Other,2015.0
125.0,2275,1,4,2.0,1.0,Other,Other,2020.0
24.56,622,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
67.87,1305,0,3,2.0,0.0,Gerugambakkam,Other,2021.0
162.0,1500,1,3,3.0,1.0,Anna Nagar,Other,2020.0
162.0,2200,0,3,2.0,0.0,Other,Other,2021.0
51.46,919,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
69.47,965,0,2,2.0,0.0,Porur,Urban Tree Infrastructures,2021.0
113.0,2343,1,4,4.0,5.0,Navallur,Olympia Group,2016.0
18.0,353,0,1,2.0,0.0,Thirumazhisai,Other,2021.0
162.0,1450,0,3,2.0,0.0,Anna Nagar,Other,2021.0
100.0,1833,1,3,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
45.99,920,0,2,2.0,0.0,Vanagaram,VNR Homes,2021.0
73.75,1405,0,3,2.0,0.0,Sholinganallur,Other,2021.0
162.0,2601,0,4,2.0,0.0,T Nagar,Other,2021.0
162.0,2475,0,4,2.0,0.0,Guindy,Other,2021.0
80.73,1242,0,2,2.0,0.0,Madipakkam,Jones Foundations,2021.0
31.96,969,1,2,2.0,1.0,Perumbakkam,Other,2020.0
81.3,937,0,2,2.0,0.0,Velachery,Other,2021.0
72.05,1310,0,3,2.0,0.0,Medavakkam,EK Realtors,2021.0
91.36,1340,1,3,2.0,2.0,Gowrivakkam,The Nest Builder,2019.0
50.76,1045,1,2,2.0,1.0,Chromepet,Doshi Housing,2020.0
62.75,1004,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions,2021.0
57.5,920,0,2,1.0,0.0,Ambattur,Other,2021.0
50.22,1005,1,2,2.0,1.0,Other,Other,2020.0
22.36,713,0,2,2.0,0.0,Thandalam,Other,2021.0
19.8,900,1,2,2.0,1.0,Thirumazhisai,Other,2020.0
84.13,1325,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
58.43,1113,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,2021.0
162.0,3670,1,3,2.0,3.0,Other,Other,2018.0
80.32,1208,1,2,2.0,4.0,Madipakkam,Other,2017.0
162.0,1600,0,3,2.0,0.0,Adyar,India Builders Limited,2021.0
40.02,870,1,2,2.0,3.0,Kolapakkam,Ram,2018.0
42.07,1275,0,3,2.0,0.0,Thaiyur,Other,2021.0
48.61,884,1,2,2.0,1.0,Other,Other,2020.0
49.12,1092,0,2,2.0,0.0,Poonamallee,Other,2021.0
42.28,588,0,2,1.0,0.0,Pallavaram,Radiance Realty Developers,2021.0
50.21,1152,1,2,3.0,1.0,Padur,Pacifica Companies,2020.0
40.75,910,0,2,2.0,0.0,Perumbakkam,BSCPL Infrastructure Ltd,2021.0
162.0,1548,1,3,2.0,1.0,Adyar,Other,2020.0
47.04,920,0,2,2.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
45.79,669,1,2,2.0,1.0,East Tambaram,VGK Builders Pvt Ltd,2020.0
33.77,866,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
65.69,1381,1,3,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
118.0,1740,1,3,2.0,4.0,Iyappanthangal,Other,2017.0
50.31,1450,1,3,2.0,1.0,Other,Other,2020.0
78.71,1212,0,2,2.0,0.0,Porur,SP Homes Pvt Ltd,2021.0
29.62,528,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
88.27,1605,0,3,2.0,0.0,Mugalivakkam,Karuppaswamy Builders,2021.0
43.44,932,0,2,2.0,0.0,Pammal,Merlin Group,2021.0
33.05,1002,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
29.56,768,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
88.39,1637,1,3,2.0,1.0,Poonamallee,Poojaa Foundation,2020.0
162.0,6103,1,4,2.0,5.0,Sholinganallur,Prestige Estates Projects Ltd,2016.0
33.23,773,1,2,2.0,1.0,Sembakkam,MP Developers,2020.0
84.79,1220,0,3,3.0,0.0,Selaiyur,DAC Promoters,2021.0
134.0,1974,0,3,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
67.0,1195,1,3,2.0,3.0,Ambattur,Other,2018.0
71.08,1021,0,2,1.0,0.0,Pallavaram,Radiance Realty Developers India Ltd,2021.0
162.0,2221,0,3,3.0,0.0,Other,Other,2021.0
31.0,730,0,2,2.0,0.0,Thirumazhisai,Other,2021.0
83.03,1101,1,3,2.0,6.0,Other,Other,2015.0
146.0,2669,1,4,2.0,1.0,Other,Other,2020.0
20.14,510,0,1,2.0,0.0,Perungalathur,Isha Homes,2021.0
76.2,1480,0,3,2.0,0.0,Gerugambakkam,Other,2021.0
162.0,1500,0,3,2.0,0.0,Anna Nagar,Other,2021.0
51.46,919,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
66.44,923,0,2,2.0,0.0,Porur,Urban Tree Infrastructures,2021.0
112.0,2323,1,4,2.0,5.0,Navallur,Olympia Group,2016.0
29.0,544,0,1,2.0,0.0,Thirumazhisai,Other,2021.0
158.0,1025,0,2,2.0,0.0,Anna Nagar,Other,2021.0
108.0,1972,1,3,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
45.99,920,0,2,2.0,0.0,Vanagaram,VNR Homes,2021.0
73.99,1410,0,3,2.0,0.0,Sholinganallur,Other,2021.0
162.0,3681,0,4,4.0,0.0,T Nagar,Other,2021.0
162.0,3750,0,5,2.0,0.0,Guindy,Other,2021.0
89.7,1380,0,3,2.0,0.0,Madipakkam,Jones Foundations,2021.0
39.75,1205,1,3,2.0,1.0,Perumbakkam,Other,2020.0
81.7,942,0,2,2.0,0.0,Velachery,Other,2021.0
51.64,939,0,2,2.0,0.0,Medavakkam,EK Realtors,2021.0
64.34,945,1,2,2.0,2.0,Gowrivakkam,The Nest Builder,2019.0
37.4,770,1,2,2.0,1.0,Chromepet,Doshi Housing,2020.0
62.75,1004,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions,2021.0
89.37,1430,0,3,2.0,0.0,Ambattur,Other,2021.0
64.82,1297,1,3,2.0,1.0,Other,Other,2020.0
20.88,663,0,2,2.0,0.0,Thandalam,Other,2021.0
19.8,900,1,2,2.0,1.0,Thirumazhisai,Other,2020.0
84.13,1325,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
54.96,1047,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,2021.0
162.0,4896,1,4,2.0,3.0,Other,Other,2018.0
96.32,1481,1,3,2.0,4.0,Madipakkam,Other,2017.0
162.0,1565,1,3,2.0,2.0,Anna Nagar,India Builders Limited,2019.0
48.53,1055,1,2,2.0,3.0,Kolapakkam,Ram,2018.0
79.92,1150,0,2,2.0,0.0,Selaiyur,DAC Promoters,2021.0
71.65,1031,0,2,2.0,0.0,Selaiyur,DAC Promoters,2021.0
58.48,951,0,2,2.0,0.0,Chromepet,DAC Promoters,2021.0
64.82,1054,0,2,2.0,0.0,Chromepet,DAC Promoters,2021.0
84.87,1380,0,3,2.0,0.0,Chromepet,DAC Promoters,2021.0
72.81,1184,0,2,2.0,0.0,Chromepet,DAC Promoters,2021.0
76.75,1248,0,2,2.0,0.0,Chromepet,DAC Promoters,2021.0
59.65,970,0,2,2.0,0.0,Chromepet,DAC Promoters,2021.0
88.19,1434,0,3,2.0,0.0,Chromepet,DAC Promoters,2021.0
22.27,518,1,1,2.0,1.0,Sembakkam,MP Developers,2020.0
42.91,998,1,2,2.0,1.0,Sembakkam,MP Developers,2020.0
50.21,844,0,2,2.0,0.0,Mugalivakkam,MP Developers,2021.0
55.39,931,0,2,2.0,0.0,Mugalivakkam,MP Developers,2021.0
71.28,1004,0,2,2.0,0.0,East Tambaram,DAC Promoters,2021.0
72.42,1020,0,2,2.0,0.0,East Tambaram,DAC Promoters,2021.0
94.0,1324,0,3,2.0,0.0,East Tambaram,DAC Promoters,2021.0
86.9,1224,0,3,2.0,0.0,East Tambaram,DAC Promoters,2021.0
77.81,1096,0,2,2.0,0.0,East Tambaram,DAC Promoters,2021.0
94.78,1335,0,3,2.0,0.0,East Tambaram,DAC Promoters,2021.0
73.48,1035,0,2,2.0,0.0,East Tambaram,DAC Promoters,2021.0
114.0,1572,0,3,2.0,0.0,Selaiyur,DAC Promoters,2021.0
119.0,1643,0,3,2.0,0.0,Selaiyur,DAC Promoters,2021.0
118.0,1625,0,3,2.0,0.0,Selaiyur,DAC Promoters,2021.0
159.0,2295,0,4,2.0,0.0,Selaiyur,DAC Promoters,2021.0
101.0,1760,0,3,2.0,0.0,Selaiyur,DAC Promoters,2021.0
162.0,2544,0,4,2.0,0.0,Selaiyur,DAC Promoters,2021.0
115.0,1630,0,3,3.0,0.0,Selaiyur,DAC Promoters,2021.0
121.0,1671,0,3,2.0,0.0,Selaiyur,DAC Promoters,2021.0
122.0,1735,0,3,2.0,0.0,Selaiyur,DAC Promoters,2021.0
152.0,2183,0,4,2.0,0.0,Selaiyur,DAC Promoters,2021.0
160.0,2242,0,4,2.0,0.0,Selaiyur,DAC Promoters,2021.0
134.0,1852,0,3,2.0,0.0,Selaiyur,DAC Promoters,2021.0
129.0,1797,0,3,2.0,0.0,Selaiyur,DAC Promoters,2021.0
162.0,2433,0,4,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
162.0,2495,0,4,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
162.0,4450,0,5,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
133.0,1962,0,3,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
64.17,1310,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
76.47,1561,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
81.71,1668,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
51.58,1053,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
48.59,992,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
63.34,1293,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
76.47,1561,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
63.83,1303,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
57.41,1172,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
48.74,995,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
62.31,1272,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
82.0,1674,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
62.7,1280,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
74.56,1522,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
94.51,1400,0,3,2.0,0.0,Pallavaram,Radiance Realty Developers India Ltd,2021.0
64.17,1310,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
69.66,1422,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
48.69,994,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
73.82,1085,0,2,2.0,0.0,Pallavaram,Radiance Realty Developers India Ltd,2021.0
40.09,853,0,2,2.0,0.0,Kundrathur,MP Developers,2021.0
38.49,819,0,2,2.0,0.0,Kundrathur,MP Developers,2021.0
38.77,825,0,2,2.0,0.0,Kundrathur,MP Developers,2021.0
38.72,824,0,2,2.0,0.0,Kundrathur,MP Developers,2021.0
69.66,1422,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
48.69,994,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
48.59,992,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
63.34,1293,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
63.83,1303,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
57.41,1172,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
48.74,995,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
62.31,1272,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
62.7,1280,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
63.0,1286,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
49.43,1009,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers India Ltd,2021.0
80.37,1576,1,3,2.0,1.0,Kundrathur,MP Developers,2020.0
78.89,1547,1,3,2.0,1.0,Kundrathur,MP Developers,2020.0
80.68,1582,1,3,2.0,1.0,Kundrathur,MP Developers,2020.0
70.89,1390,1,3,2.0,1.0,Kundrathur,MP Developers,2020.0
74.15,1454,1,3,2.0,1.0,Kundrathur,MP Developers,2020.0
70.94,1391,1,3,2.0,1.0,Kundrathur,MP Developers,2020.0
79.66,1562,1,3,2.0,1.0,Kundrathur,MP Developers,2020.0
162.0,2221,0,3,3.0,0.0,Other,Other,2021.0
162.0,2221,0,3,3.0,0.0,Other,Other,2021.0
36.0,849,0,2,2.0,0.0,Thirumazhisai,Other,2021.0
57.0,1240,0,2,2.0,0.0,Perumbakkam,Casagrand Builder Private Limited,2021.0
110.0,2320,0,4,2.0,0.0,Perumbakkam,Casagrand Builder Private Limited,2021.0
62.6,1360,0,3,2.0,0.0,Perumbakkam,Casagrand Builder Private Limited,2021.0
90.29,1962,0,3,3.0,0.0,Perumbakkam,Casagrand Builder Private Limited,2021.0
138.0,2211,0,4,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
97.57,1668,0,3,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
85.99,1470,0,3,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
83.86,1342,0,2,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
121.0,1947,0,3,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
61.48,1051,0,2,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
115.0,1849,0,3,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
139.0,2228,0,4,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
85.17,1363,0,2,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
70.02,1197,0,2,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
47.3,1113,0,2,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
69.53,1636,0,3,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
51.38,1209,0,2,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
68.55,1613,0,3,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
57.5,1353,0,3,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
70.38,1656,0,3,3.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
65.02,1530,0,3,3.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
59.33,1396,0,3,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
65.11,1532,0,3,2.0,0.0,Mogappair,Casagrand Builder Private Limited,2021.0
87.4,1469,1,3,2.0,2.0,Vengaivasal,Other,2019.0
81.57,1371,1,3,2.0,2.0,Vengaivasal,Other,2019.0
35.34,594,1,2,2.0,2.0,Vengaivasal,Other,2019.0
88.29,1484,1,3,2.0,2.0,Vengaivasal,Other,2019.0
35.16,591,1,2,2.0,2.0,Vengaivasal,Other,2019.0
35.58,598,1,2,2.0,2.0,Vengaivasal,Other,2019.0
35.75,601,1,2,2.0,2.0,Vengaivasal,Other,2019.0
117.0,2132,1,4,2.0,1.0,Other,Other,2020.0
112.0,2042,1,3,2.0,1.0,Other,Other,2020.0
148.0,2701,1,3,2.0,1.0,Other,Other,2020.0
83.65,1521,1,3,2.0,1.0,Other,Other,2020.0
108.0,1978,1,4,2.0,1.0,Other,Other,2020.0
78.15,1421,1,3,2.0,1.0,Other,Other,2020.0
79.98,1740,0,3,2.0,0.0,Sholinganallur,Casagrand Builder Private Limited,2021.0
79.98,1740,0,3,2.0,0.0,Sholinganallur,Casagrand Builder Private Limited,2021.0
94.48,2055,0,4,2.0,0.0,Sholinganallur,Casagrand Builder Private Limited,2021.0
94.48,2055,0,4,2.0,0.0,Sholinganallur,Casagrand Builder Private Limited,2021.0
68.69,1494,0,3,2.0,0.0,Sholinganallur,Casagrand Builder Private Limited,2021.0
68.69,1494,0,3,2.0,0.0,Sholinganallur,Casagrand Builder Private Limited,2021.0
24.25,614,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
24.41,618,0,2,1.0,0.0,Perungalathur,Isha Homes,2021.0
19.9,504,0,1,2.0,0.0,Perungalathur,Isha Homes,2021.0
53.07,1005,0,2,2.0,0.0,Gerugambakkam,Other,2021.0
56.64,1069,0,2,2.0,0.0,Gerugambakkam,Other,2021.0
37.7,903,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
44.0,1054,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
40.53,971,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
51.01,1222,0,3,2.0,0.0,Perungalathur,Isha Homes,2021.0
33.19,795,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
48.26,1156,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
36.11,865,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
37.4,896,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
39.78,953,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
32.81,786,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
47.76,1144,0,3,2.0,0.0,Perungalathur,Isha Homes,2021.0
36.9,884,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
35.77,857,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
32.94,789,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
32.73,784,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
32.69,783,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
47.26,1132,0,3,2.0,0.0,Perungalathur,Isha Homes,2021.0
33.94,813,0,2,2.0,0.0,Perungalathur,Isha Homes,2021.0
107.0,1948,1,3,2.0,1.0,Kelambakkam,Isha Homes,2020.0
116.0,2122,1,3,2.0,1.0,Kelambakkam,Isha Homes,2020.0
117.0,2134,1,3,2.0,1.0,Kelambakkam,Isha Homes,2020.0
94.98,1727,1,3,2.0,1.0,Kelambakkam,Isha Homes,2020.0
138.0,2526,1,3,2.0,1.0,Kelambakkam,Isha Homes,2020.0
94.93,1726,1,3,2.0,1.0,Kelambakkam,Isha Homes,2020.0
93.5,1700,1,3,2.0,1.0,Kelambakkam,Isha Homes,2020.0
109.0,1994,1,3,2.0,1.0,Kelambakkam,Isha Homes,2020.0
162.0,1500,0,3,2.0,0.0,Anna Nagar,Other,2021.0
162.0,1500,0,3,2.0,0.0,Anna Nagar,Other,2021.0
162.0,1500,0,3,2.0,0.0,Anna Nagar,Other,2021.0
66.99,1155,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
49.88,860,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
46.11,795,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
48.88,873,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
74.48,1330,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
74.48,1330,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
63.39,1132,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
63.39,1132,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
72.85,1301,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
72.85,1301,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
66.99,1155,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
46.11,795,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
49.88,860,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
66.99,1155,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
46.11,795,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
66.99,1155,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
49.88,860,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
46.11,795,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
67.62,1166,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
49.88,860,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
67.62,1166,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
60.55,1044,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
60.55,1044,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
42.28,729,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
60.55,1044,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
42.28,729,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
42.28,729,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
77.02,1328,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
77.02,1328,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
57.59,993,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
57.59,993,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
61.88,1067,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
61.88,1067,0,3,2.0,0.0,Pammal,Asset Tree Homes,2021.0
47.27,815,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
47.27,815,0,2,2.0,0.0,Pammal,Asset Tree Homes,2021.0
92.65,1287,0,3,2.0,0.0,Porur,Urban Tree Infrastructures,2021.0
78.1,1085,0,3,3.0,0.0,Porur,Urban Tree Infrastructures,2021.0
73.93,1027,0,2,2.0,0.0,Porur,Urban Tree Infrastructures,2021.0
69.9,971,0,2,2.0,0.0,Porur,Urban Tree Infrastructures,2021.0
69.54,966,0,2,2.0,0.0,Porur,Urban Tree Infrastructures,2021.0
71.05,1579,1,3,3.0,5.0,Navallur,Olympia Group,2016.0
115.0,2388,1,4,2.0,5.0,Navallur,Olympia Group,2016.0
71.01,1578,1,3,2.0,5.0,Navallur,Olympia Group,2016.0
62.37,1386,1,3,2.0,5.0,Navallur,Olympia Group,2016.0
70.51,1567,1,3,2.0,5.0,Navallur,Olympia Group,2016.0
28.0,561,0,2,2.0,0.0,Thirumazhisai,Other,2021.0
16.0,319,0,1,1.0,0.0,Thirumazhisai,Other,2021.0
30.0,576,0,2,2.0,0.0,Thirumazhisai,Other,2021.0
15.36,300,0,1,1.0,0.0,Thirumazhisai,Other,2021.0
47.84,957,0,2,2.0,0.0,Vanagaram,VNR Homes,2021.0
47.84,957,0,2,2.0,0.0,Vanagaram,VNR Homes,2021.0
45.99,920,0,2,2.0,0.0,Vanagaram,VNR Homes,2021.0
45.99,920,0,2,2.0,0.0,Vanagaram,VNR Homes,2021.0
47.84,957,0,2,2.0,0.0,Vanagaram,VNR Homes,2021.0
47.84,957,0,2,2.0,0.0,Vanagaram,VNR Homes,2021.0
45.59,912,0,2,2.0,0.0,Vanagaram,VNR Homes,2021.0
45.59,912,0,2,2.0,0.0,Vanagaram,VNR Homes,2021.0
48.79,976,0,2,2.0,0.0,Vanagaram,VNR Homes,2021.0
48.79,976,0,2,2.0,0.0,Vanagaram,VNR Homes,2021.0
46.24,925,0,2,2.0,0.0,Vanagaram,VNR Homes,2021.0
46.24,925,0,2,2.0,0.0,Vanagaram,VNR Homes,2021.0
48.64,885,0,2,2.0,0.0,Sholinganallur,Other,2021.0
74.23,1415,0,3,2.0,0.0,Sholinganallur,Other,2021.0
48.88,890,0,2,2.0,0.0,Sholinganallur,Other,2021.0
47.43,860,0,2,2.0,0.0,Sholinganallur,Other,2021.0
46.95,850,0,2,2.0,0.0,Sholinganallur,Other,2021.0
47.67,865,0,2,2.0,0.0,Sholinganallur,Other,2021.0
73.51,1400,0,3,2.0,0.0,Sholinganallur,Other,2021.0
138.0,2525,1,4,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
75.07,1365,1,2,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
68.86,1252,1,2,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
101.0,1847,1,3,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
74.58,1356,1,2,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
132.0,2418,1,3,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
64.4,1171,1,2,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
109.0,1998,1,3,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
77.11,1402,1,2,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
80.19,1458,1,2,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
70.67,1285,1,2,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
141.0,2580,1,4,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
90.91,1653,1,3,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
129.0,2357,1,3,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
91.3,1660,1,3,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
80.79,1469,1,2,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
69.52,1264,1,2,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
65.89,1198,1,2,2.0,0.0,Sholinganallur,Appaswamy Real Estate,2021.0
64.25,1737,1,3,2.0,5.0,Siruseri,Appaswamy Real Estate,2016.0
60.66,1640,1,3,2.0,5.0,Siruseri,Appaswamy Real Estate,2016.0
57.22,1547,1,3,2.0,5.0,Siruseri,Appaswamy Real Estate,2016.0
58.59,1584,1,3,2.0,5.0,Siruseri,Appaswamy Real Estate,2016.0
55.0,1487,1,3,2.0,5.0,Siruseri,Appaswamy Real Estate,2016.0
58.85,1591,1,3,2.0,5.0,Siruseri,Appaswamy Real Estate,2016.0
162.0,1890,0,3,2.0,0.0,Guindy,Other,2021.0
121.0,2583,1,4,2.0,1.0,Other,Casagrand Builder Private Limited,2020.0
162.0,5037,1,5,2.0,1.0,Other,Casagrand Builder Private Limited,2020.0
123.0,2635,1,4,4.0,1.0,Other,Casagrand Builder Private Limited,2020.0
162.0,5093,1,5,2.0,1.0,Other,Casagrand Builder Private Limited,2020.0
85.99,1865,1,3,3.0,1.0,Other,Casagrand Builder Private Limited,2020.0
85.0,1635,0,3,2.0,0.0,Other,Casagrand Builder Private Limited,2021.0
64.99,1274,0,2,2.0,0.0,Other,Casagrand Builder Private Limited,2021.0
